Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Feature 21,Feature 22,Feature 23,Feature 24,Feature 25,Feature 26,Feature 27,Feature 28,Feature 29,Feature 30,Feature 31,Feature 32,Feature 33,Feature 34,Feature 35,Feature 36,Feature 37,Feature 38,Feature 39,Feature 40,Feature 41,Feature 42,Feature 43,Feature 44,Feature 45,Feature 46,Feature 47,Feature 48,Feature 49
-1.260744203177426,-0.06016691530353249,0.026043939512640887,0.03924168625005242,0.8957064136528151,0.20020447892080687,0.37124792420249986,0.11783603888024081,-1.012888077927485,-0.47916761263843194,0.010645831872970139,-0.8421970818275228,0.31107693503544437,0.7525431944658699,0.22241630660796705,-0.5488700380318937,-0.7654819657136863,-1.348886655255308,0.43181908980842665,-0.10701105716632926,-0.1524723227595819,-0.5101166286665019,0.30199392287688576,-0.24723242975181411,-0.31813432486121956,0.18682984691118962,-0.6061565882258698,0.5676085296565719,-0.04203734541437224,0.05018550870482593,-0.44728980228282417,0.4870137622639445,-0.7849822607729685,0.20265315479763346,-0.39767109562082215,0.602977680236137,0.3595072166090818,0.9760239410756313,-0.8565471212613862,0.5050048412711103,-0.5637033803016376,-0.5288988452195481,0.12275532881859401,0.5956398731185163,0.4781731462779272,0.19692094008894265,1.558596530112246,-0.49984572203057226,0.24514749861628232,0.31969808751543294
1.3135887530158876,-0.0038278306177586987,-0.5273717170175611,-1.8786254654643277,-0.6434392411124888,-0.411321010552683,-2.5555670044869916,-1.312055700553624,-0.005466056827464394,4.276696783059945,0.722272680031709,-0.142029811004486,2.357178768649214,2.7904100557041946,-0.3805140282154928,-0.14643335380850606,0.29980911012879824,-0.6662250094750384,-0.2755712844974905,0.01774734681786941,-0.1997852926661481,-1.6202085743039443,-1.3768358341166962,-0.4717843693847874,1.3467561169561484,0.049753573032617356,-0.45888998682942633,-0.8567351826576588,-0.494613925441327,-0.2487339979887266,-1.491528306950966,1.4034343594621412,2.109319271902748,0.4967091181917831,-0.7048090301900092,1.0929925592768641,0.001674002466504947,1.5133189007893522,-0.04656963652571493,0.03544230798419647,1.1628462288490413,0.2995246883079705,0.49487421005453225,-0.08904466316453533,0.3831021343155621,0.021557801088402124,0.364591281293194,-0.5784222387781697,-2.662875647002419,-0.7111604304453774
-1.5407886988615587,1.7775231857866418,-0.045536670504080924,-0.0033976086187096177,0.5800678843796535,-0.09727929209583168,0.5963712989203792,1.1497630287872218,-0.8269859234182406,-1.3879619708840811,-0.0033150161527897943,-0.6034248105000075,-1.518397388646629,-0.7282211052572021,1.4455951787822425,1.0818888057364966,-0.8535511220178473,-0.5681693272569106,-0.27705866801991835,-0.006098530415146738,0.8709722305874458,0.5296913699940079,-0.8949883475032976,1.27902502019407,0.10459767605762715,-0.18981254793263402,-0.20192158669333113,0.8597213810226105,1.2412038314240312,-0.06992276928893641,-0.7517383405571757,0.132492831816645,0.8357438502682005,0.5744355003178261,-0.6953882291651977,-0.5002847085659066,0.383050139137597,1.369197106078209,1.6841043951839574,-0.4532239219635282,-0.08498487462500749,0.5802642512481728,0.49259845143056225,1.7432901890477623,0.6230812126976285,-0.22341750058386411,1.1873154866468392,-0.8774445654684899,0.17332211879796247,1.268210288838091
0.058726480006826585,-1.4457168784866208,-1.795190206243322,-0.005731194796814302,-0.928419757345413,-0.15698678936725993,1.0370757068582808,-0.22521794133681974,-0.0002842492455253149,1.5048761805811355,-0.8222327735011523,-0.03133766764306282,-0.08393903900673376,-0.0004404427199801831,0.8409839798844969,-0.28267258008576657,-0.22698007880115936,-0.09682765037535292,0.07128124639221449,0.24865597717822222,-0.1641123287449874,-0.06824006734520201,-0.6495260908335375,2.3130949890731376,0.5857587807700902,-0.8162071101611679,0.8690467743157717,-0.012318298220476958,0.773410503148169,0.6379190415527612,-1.096161681831419,-0.5332887512261703,0.6504898115197135,-1.2446681064535652,-0.06706812210937081,-0.25212911445758773,-0.05228179823629582,-0.7960330963149752,-0.6413071332824786,0.038697039061055274,1.1769193650995273,0.6226211289113579,-0.4825133599453769,1.4816177767312926,-0.8060133455577096,-1.3113159817915006,0.4868433413829372,-0.7965727321390551,-1.9471565299293212,-0.9354139833434956
-1.274259856571338,-0.7225908346402335,0.18987679633932075,0.17114608568932554,2.503634681286792,5.713146111134744e-05,0.6339269392921801,-0.8751496375463407,-0.08136184147858264,0.367934933337425,0.15792625015979495,-0.9680606534196295,-0.5604522270563904,0.5698040253510109,1.6390872782451367,0.0025117448546878103,-0.5457074962751561,-0.0010720105205635363,-0.23090663087093322,-1.5259125705380008,-0.4537697442720924,-1.9476515057879327,-0.49755173090214766,3.8208745075665185,1.4061356205650073,0.11296541303927099,-0.43558614378301413,0.4425550473504814,0.1474234792814623,0.5365170258469336,0.9543103133307165,0.22492449683074361,-1.7601742933540299,-0.2313584157405243,0.30670147550331484,1.1215655593814056,-1.3352628578102705,-1.5934269201309978,0.84325121207929,2.162208761250864,0.3984780259803178,0.6355091363156781,0.02438392908494023,2.9697820387553797,-0.2219141702600015,-0.2669748248255888,-0.8261170570445341,-1.1748707626127424,0.6504846105600076,2.2385104978374053
0.4040784782501737,2.791427290193716,0.040235132324622405,1.3299673270838355,0.9921128032230976,0.01086887622264922,-0.21410783353058405,-1.0008608999402642,-0.664819504115166,-1.8202503700070392,-0.005510462747210083,-0.5142447126201241,-2.738752574728466,0.011849823588236491,1.6498483191203925,-0.21285664169828453,-1.7303135116522845,0.3092383228762174,1.0309093709922237,0.0013017383708248966,-0.008613276732222543,-1.1262714252252577,-0.29844789254926196,-0.20343915304063825,1.6123260666596058,-1.6949609846536788,0.7163937488955239,1.6800965849506306,-0.10241735466421129,0.5834980963948653,-0.670014300197755,0.01265973368243264,-0.002972213947873893,-0.026293678834446912,3.3433111560992517,0.8038938683270186,-0.8502006805128222,1.5609110816839122,0.7107053191308365,1.300981678538608,-0.03073056749308192,-0.964987964714222,-0.08087562930244294,1.1928014458021547,0.04993777715756132,-0.17007858242842522,-1.2722958725791405,1.3650502826703024,-0.4934934530451694,-1.0781203262221222
1.3041856111867636,-0.1506045973995849,0.00969431737548501,0.08949431669952583,-1.0263140402097413,-0.020452875143368094,0.0560596213550246,-0.3413006841312112,0.013561477208193843,-0.5142484480748181,-0.5138001840109864,-0.32314835141540393,0.010974742087135206,-0.015412172783061829,0.006680750622102235,0.9787829905649853,0.20269519430997904,0.39177085273605095,-1.629858501870352,-0.0726869530515182,0.12160454381876593,1.0026012036324332,0.030409122353008248,-1.2828158116456299,-0.587495594057643,2.0810013833211634,0.981627937504829,-0.02059958072052597,-0.15849768867762834,-0.04645488786019259,-0.11041532522073497,0.50661274619408,0.9029470170391245,-1.4209855037960186,-1.439109509834616,-1.3494733463877042,1.0403345095772585,-1.5475180253012912,0.9441466555322476,-0.02636441642682175,-0.12550404874931864,0.5192942919964458,0.3064092126823951,-0.7730542672272188,-0.538738590203188,0.2110996598297238,-0.6715579043806155,-0.647663678565149,2.015659360640585,-1.7172706156611546
-1.1803182045223035,-0.5894736479713056,1.0565971318736191,-0.20586716155605242,-0.012369570663336606,-0.27153623872143656,-0.07691217928410646,1.4449833887529084,-0.071633266655584,0.028962930864568404,0.4356048831271452,1.4375436324955166,0.07381135375213276,-0.38382054431734225,-0.7250463986059408,-0.019172151379961512,-0.1162413988042826,-0.0018611059159926854,-2.4272452778051026,0.650923894678168,0.5833456133959365,-1.6271572587018548,0.1622716774782393,2.072754830353862,-1.4378980552212544,-0.005853482192408414,0.5808477020148353,0.040523899158912094,-0.03688325210676219,-0.32037466164633344,-0.6002721472900577,-0.8675644717570982,1.4354373582171744,-0.15498243235023057,0.2334282835140294,-0.798371240368257,0.2066265563827647,0.9719519280049531,0.31155246553340915,0.024047636022399416,1.3016727046299041,-1.1639746068266348,-4.042317074534971,-0.01609211724691659,1.7861777609636382,-0.7621021968942233,-0.026369379763786484,0.9236417305376626,-0.005210450492064329,-0.6825654109023096
-0.14112229951397753,0.8000177057686279,-1.004033141957261,-0.12406740076371639,1.401760356597838,-0.993898747979818,0.017582168323252847,0.761325839772667,0.021900959206882644,-0.37908140454908024,-0.2133086827002194,-0.17194456226758573,0.20043205717849794,0.38039338003525053,1.2195701096153015,0.8153275243402145,-0.5698457538647417,-0.017170413681987955,1.020061951942216,2.1991973284623083,0.035443871682069555,0.8992308160071334,-0.2350399655554851,0.0909168091626795,-0.7869553769154098,0.03316450444613522,0.6156308161579446,-0.13464030324718157,0.004191619274046086,-0.17479414331635165,2.002078757229833,0.5075166334324595,-0.485665441787612,-0.020153626386767026,-0.08026606009149427,-0.06353230128116774,-2.7681464841543675,-0.9473886170825756,-0.29752582465092603,0.39104148697838764,-0.8737925809576833,1.1161778576360541,-0.6461263950726364,1.537387888898945,-1.1571991290422325,0.23570076335168383,0.5446128789858001,0.05557658661099221,0.9602130705278272,-0.17884856334990049
-2.0001947761710195,0.00846337432934352,1.977731551435906,0.7720555073844494,-0.4106133310276196,2.120034255606835,-0.6536896442546725,-1.221771418723045,-0.07019185461535145,-0.3660142597027439,-2.452970841925832,0.5884117904172342,-1.2877608223742747,0.17609364479610326,0.2230927915790923,-0.5348910358555063,-1.0504457915179366,-0.1521260854729389,-0.045910476782180895,0.01542510625794317,0.3132180186683795,0.14974536421448814,-0.6252384686694284,1.9188437656596362,-1.5140582779492966,-0.8476106833648206,-0.8057499767630083,0.0058025979824521115,-0.5073197716445476,-1.1322360561441562,0.8411181573168311,1.6901788288047175,-2.922118774232818,1.2160795602650836,-0.017356224325248616,-0.8453691447710144,1.4483531651240769,-0.18477112191086145,0.23704720664399667,-1.6518932887134998,-1.601024935262912,-1.0944324110400643,-0.17264647001647057,0.7488324764409351,-1.1368476495917308,0.11925208181494722,-0.9639542266986372,-1.1400936780914819,-0.22870905219609242,-1.290457395091873
